tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
590371,333897,06/16/2016,16,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,103-028 219 STREET,11429,Queens Village,413,4,Queens,27,33,14,QN34,Queens Village,4054000,New York,40.71227173,-73.73537576,1057611.611,198887.1095,27.0,540.0,4434721.0,4111530043.0
98391,301972,07/27/2015,4,0,OnCurb,Alive,Good,Prunus,cherry,3or4,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,20-059 42 STREET,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4012301,New York,40.77413753,-73.90169669,1011477.305,221331.2578,22.0,12301.0,4015170.0,4007870009.0
298301,229510,10/08/2015,37,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1705 AVENUE P,11230,Brooklyn,314,3,Brooklyn,48,45,17,BK43,Midwood,3054400,New York,40.61073004,-73.95635694,996367.587,161784.8281,48.0,544.0,3181971.0,3067640052.0
544938,206754,01/21/2016,6,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,1or2,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,1750 WEST 9 STREET,11223,Brooklyn,311,3,Brooklyn,47,47,22,BK29,Bensonhurst East,3042800,New York,40.60433262,-73.98196352,989258.3466,159451.5798,47.0,428.0,3176606.0,3066470032.0
430423,505057,11/05/2015,2,0,OnCurb,Alive,Good,Robinia pseudoacacia,black locust,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,745 EAST 178 STREET,10457,Bronx,206,2,Bronx,17,79,33,BX17,East Tremont,2037100,New York,40.84544377,-73.88875496,1015028.813,247314.9234,17.0,371.0,2012644.0,2030930032.0
593525,320731,06/19/2016,23,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,57-081 228 STREET,11364,Oakland Gardens,411,4,Queens,23,25,11,QN42,Oakland Gardens,4138501,New York,40.75159621,-73.75031894,1053428.098,213202.0294,23.0,138501.0,4161390.0,4075200088.0
405132,508233,10/30/2015,4,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,931 ZEREGA AVENUE,10473,Bronx,209,2,Bronx,18,87,34,BX59,Westchester-Unionport,2009800,New York,40.82699442,-73.8439291,1027443.009,240612.0749,18.0,98.0,2023306.0,2037000046.0
453155,507310,11/13/2015,4,0,OnCurb,Alive,Fair,Gymnocladus dioicus,Kentucky coffeetree,,,Damage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,5653 POST ROAD,10471,Bronx,208,2,Bronx,11,81,34,BX22,North Riverdale-Fieldston-Riverdale,2034500,New York,40.9046153,-73.89748903,1012587.079,268870.4948,11.0,345.0,2084906.0,2058552269.0
51545,414972,07/06/2015,11,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,240 CORBIN AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014605,New York,40.5613295,-74.14766815,943219.3048,143818.5349,51.0,14605.0,5128917.0,5045800036.0
19678,400775,06/15/2015,31,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,289 SLOSSON AVENUE,10314,Staten Island,501,5,Staten Island,50,63,24,SI07,Westerleigh,5014700,New York,40.61416816,-74.11680561,951820.3562,163056.0296,50.0,147.0,5009028.0,5003310001.0
353949,302852,10/20/2015,7,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,50-034 39 PLACE,11104,Sunnyside,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4018700,New York,40.73720252,-73.92658874,1004594.174,207867.8822,26.0,187.0,4003061.0,4002100044.0
478501,600995,11/22/2015,2,0,OnCurb,Alive,Fair,Ulmus americana,American elm,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,384 WEST 253 STREET,10471,Bronx,208,2,Bronx,11,81,34,BX22,North Riverdale-Fieldston-Riverdale,2033500,New York,40.90079482,-73.90309566,1011038.78,267476.7715,11.0,335.0,2084640.0,2058404105.0
90232,205099,07/24/2015,18,0,OnCurb,Alive,Fair,Quercus coccinea,scarlet oak,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,2072 20 LANE,11214,Brooklyn,311,3,Brooklyn,43,47,23,BK27,Bath Beach,3029200,New York,40.59726808,-74.00218816,983642.329,156877.2782,43.0,286.0,3329127.0,3064890001.0
308958,107454,10/11/2015,14,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,Damage,Volunteer,"Stones,RootOther,TrunkOther,BranchOther",Yes,No,Yes,No,No,Yes,No,No,Yes,417 EAST 74 STREET,10021,New York,108,1,Manhattan,5,76,28,MN31,Lenox Hill-Roosevelt Island,1013200,New York,40.76877894,-73.95411217,996960.6888,219366.9983,5.0,132.0,1045893.0,1014690009.0
784,104054,05/20/2015,3,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,692 12 AVENUE,10019,New York,104,1,Manhattan,3,67,31,MN15,Clinton,1013500,New York,40.76748714,-73.99600035,985357.9049,218893.0475,3.0,135.0,1080996.0,1010990010.0
523431,602362,12/16/2015,5,0,OffsetFromCurb,Alive,Good,Ulmus americana,American elm,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,371 CATHEDRAL PARKWAY,10024,New York,107,1,Manhattan,6,69,31,MN09,Morningside Heights,1019500,New York,40.8045406,-73.96893133,992851.2377,232394.3886,7.0,19701.0,1000000.0,1018500001.0
392136,210030,10/28/2015,5,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,1914 EAST 13 STREET,11229,Brooklyn,315,3,Brooklyn,48,45,17,BK25,Homecrest,3055600,New York,40.60297026,-73.95914391,995595.0967,158957.3682,48.0,556.0,3196685.0,3072910092.0
522548,104131,12/16/2015,12,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,358 12 AVENUE,10018,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.75846861,-74.00392253,983163.3109,215607.2988,3.0,99.0,1067973.0,1006800001.0
547847,304567,02/20/2016,5,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,,,NoDamage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,34-047 59 STREET,11377,Woodside,402,4,Queens,26,30,16,QN63,Woodside,4025900,New York,40.75048006,-73.90313013,1011089.815,212711.6274,26.0,259.0,4027379.0,4011980019.0
169482,312173,08/23/2015,6,0,OnCurb,Dead,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,143-008 ROOSEVELT AVENUE,11354,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4085500,New York,40.76104663,-73.82397196,1033014.474,216595.5291,20.0,855.0,4113655.0,4050230007.0
25544,347330,06/18/2015,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,54-008 69 LANE,11378,Maspeth,405,4,Queens,30,30,15,QN30,Maspeth,4049302,New York,40.72885479,-73.89454331,1013478.455,204835.6104,30.0,49302.0,4058579.0,4025010065.0
212680,347857,09/09/2015,32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,96-022 72 ROAD,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4064500,New York,40.70909611,-73.84736941,1026565.74,197656.1914,29.0,645.0,4095497.0,4039040009.0
367141,411466,10/23/2015,12,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1006 SINCLAIR AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020803,New York,40.53818015,-74.20900669,926155.8403,135419.3962,51.0,20803.0,5085387.0,5069690087.0
383117,224794,10/27/2015,4,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,702 47 STREET,11220,Brooklyn,307,3,Brooklyn,38,49,20,BK34,Sunset Park East,3009400,New York,40.64397846,-74.00403481,983130.2854,173895.1221,38.0,94.0,3012403.0,3007680009.0
423952,202203,11/03/2015,20,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3080 ATLANTIC AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK82,East New York,3116800,New York,40.67870091,-73.88152836,1017110.399,186567.6771,37.0,1168.0,3327125.0,3039730024.0
187551,343272,08/29/2015,13,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,96-022 ALSTYNE AVENUE,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4041100,New York,40.74313645,-73.86672899,1021179.571,210049.367,21.0,411.0,4040564.0,4016210115.0
304619,217455,10/10/2015,4,0,OnCurb,Alive,Good,Quercus palustris,pin oak,1or2,Helpful,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,300 SOUTH 3 STREET,11211,Brooklyn,301,3,Brooklyn,34,53,18,BK73,North Side-South Side,3052700,New York,40.70981026,-73.95528248,996647.4857,197882.6755,34.0,527.0,3063331.0,3024360006.0
503461,507816,12/08/2015,6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,701 THIERIOT AVENUE,10473,Bronx,209,2,Bronx,18,87,34,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2003800,New York,40.81951162,-73.8616492,1022543.237,237877.5804,18.0,38.0,2090106.0,2035990071.0
406625,206185,10/30/2015,13,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,,,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1947 71 STREET,11204,Brooklyn,311,3,Brooklyn,47,49,22,BK28,Bensonhurst West,3025800,New York,40.61375678,-73.99035572,986927.6344,162884.6769,47.0,258.0,3157423.0,3061730059.0
388557,410121,10/27/2015,4,0,OnCurb,Alive,Good,Acer rubrum,red maple,3or4,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,108 CAMDEN AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024401,New York,40.50871266,-74.22786898,920885.0824,124696.8146,51.0,24401.0,5146862.0,5077550031.0
123748,103633,08/06/2015,7,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,Harmful,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,525 WEST 23 STREET,10011,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.74818431,-74.00514887,982823.3483,211860.4159,3.0,99.0,1012348.0,1006950023.0
585541,330619,06/14/2016,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,249-002 148 AVENUE,11422,Rosedale,413,4,Queens,31,29,10,QN05,Rosedale,4066400,New York,40.65514411,-73.73873238,1056743.136,178071.1603,31.0,664.0,4289719.0,4136410010.0
83906,402647,07/21/2015,3,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,7 ARLINGTON AVENUE,10303,Staten Island,501,5,Staten Island,49,63,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5031902,New York,40.64053011,-74.16672416,937979.378,172682.803,49.0,31902.0,5150982.0,5012630058.0
566738,332731,05/26/2016,13,0,OnCurb,Alive,Good,Tilia tomentosa,silver linden,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,120-046 227 STREET,11411,Cambria Heights,413,4,Queens,27,33,14,QN33,Cambria Heights,4061200,New York,40.68709465,-73.73729485,1057107.092,189712.7879,27.0,612.0,4276158.0,4128110050.0
433315,201543,11/05/2015,3,0,OnCurb,Alive,Good,Prunus,cherry,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,510 SHEPHERD AVENUE,11208,Brooklyn,305,3,Brooklyn,42,60,18,BK82,East New York,3116400,New York,40.67193292,-73.88032472,1017447.622,184102.3608,42.0,1164.0,3089584.0,3040360034.0
521042,342537,12/16/2015,24,0,OnCurb,Alive,Good,Quercus shumardii,Schumard's oak,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,54-007 80 STREET,11373,Elmhurst,404,4,Queens,25,30,16,QN29,Elmhurst,4049900,New York,40.7304965,-73.88348568,1016542.398,205437.6184,25.0,499.0,4066292.0,4029070084.0
241864,218955,09/20/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Unsure,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,150 HOYT STREET,11201,Brooklyn,302,3,Brooklyn,33,52,25,BK38,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,3006900,New York,40.68574252,-73.98842688,987459.6911,189111.13,33.0,69.0,3005802.0,3003850038.0
691319,314439,08/31/2016,9,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,163-003 19 AVENUE,11357,Whitestone,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4101700,New York,40.78094191,-73.80005432,1039623.743,223858.2426,19.0,1017.0,4128737.0,4057400001.0
366557,412136,10/23/2015,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,49 IDAHO AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020803,New York,40.5255719,-74.21355262,924881.0876,130828.9749,51.0,20803.0,5085510.0,5069930042.0
38976,506932,06/29/2015,3,0,OnCurb,Alive,Good,Prunus,cherry,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,3050 FAIRFIELD AVENUE,10463,Bronx,208,2,Bronx,11,81,34,BX29,Spuyten Duyvil-Kingsbridge,2029302,New York,40.88306011,-73.91427358,1007955.018,261012.0774,11.0,29302.0,2083403.0,2057360006.0
651601,319051,08/02/2016,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,107-071 LEFFERTS BOULEVARD,11419,South Richmond Hill,410,4,Queens,28,31,10,QN55,South Ozone Park,4016600,New York,40.6825205,-73.8222627,1033546.032,187987.0549,28.0,166.0,4205495.0,4095990048.0
517741,410238,12/15/2015,8,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,38 CRAIG AVENUE,10307,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5024800,New York,40.51620643,-74.23816999,918028.0478,127434.5772,51.0,248.0,5128953.0,5080360034.0
202150,338170,09/04/2015,3,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,132-004 CRONSTON AVENUE,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4092800,New York,40.57905988,-73.85282538,1025132.711,150277.9101,32.0,928.0,4305349.0,4162440038.0
337825,411006,10/16/2015,3,0,OnCurb,Alive,Good,Malus,crab apple,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,4356 RICHMOND AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5015603,New York,40.5335712,-74.15267004,941811.8696,133707.9233,51.0,15603.0,5123335.0,5054120028.0
415692,202828,11/02/2015,4,0,OnCurb,Alive,Fair,Prunus virginiana,'Schubert' chokecherry,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,132 EUCLID AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3117602,New York,40.68542132,-73.87474725,1018987.769,189018.7332,37.0,117602.0,3091588.0,3041160048.0
612764,228701,07/03/2016,19,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,1537 41 STREET,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK88,Borough Park,3023000,New York,40.63628782,-73.98204235,989234.0704,171093.6976,39.0,230.0,3125775.0,3053640064.0
589575,330550,06/16/2016,16,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,259-037 149 AVENUE,11422,Rosedale,413,4,Queens,31,29,10,QN05,Rosedale,4065600,New York,40.65289563,-73.72825413,1059653.038,177260.8243,31.0,656.0,4291074.0,4136890068.0
11366,221299,06/06/2015,4,0,OnCurb,Alive,Good,Lagerstroemia,crepe myrtle,,,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,9 PULASKI STREET,11206,Brooklyn,303,3,Brooklyn,36,56,25,BK75,Bedford,3025300,New York,40.69220349,-73.95107482,997817.5995,191468.6302,36.0,253.0,,
82456,109653,07/21/2015,11,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,302 WEST 152 STREET,10039,New York,110,1,Manhattan,9,71,30,MN03,Central Harlem North-Polo Grounds,1023502,New York,40.82737613,-73.93913314,1001094.965,240718.5219,9.0,23502.0,1060867.0,1020460039.0
522218,415934,12/16/2015,6,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,550 WOODROW ROAD,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017008,New York,40.55181294,-74.18600925,932558.5978,140371.7219,51.0,17008.0,5077456.0,5057170041.0
164402,106624,08/21/2015,9,0,OnCurb,Alive,Good,Ulmus americana,American elm,3or4,Helpful,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,70 WEST 93 STREET,10025,New York,107,1,Manhattan,6,69,30,MN12,Upper West Side,1017700,New York,40.79074765,-73.96864372,992932.6601,227369.1674,6.0,177.0,1031627.0,1012060001.0
333302,513328,10/15/2015,4,0,OnCurb,Dead,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2940 EASTCHESTER ROAD,10469,Bronx,212,2,Bronx,12,83,36,BX03,Eastchester-Edenwald-Baychester,2035600,New York,40.86915787,-73.84235304,1027851.541,255974.5734,12.0,356.0,2062368.0,2047830015.0
531296,413268,12/22/2015,11,0,OnCurb,Alive,Poor,Platanus x acerifolia,London planetree,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,68 LORING AVENUE,10312,Staten Island,503,5,Staten Island,51,63,24,SI48,Arden Heights,5017008,New York,40.55384883,-74.17951336,934365.3028,141109.6762,51.0,17008.0,5076264.0,5056750086.0
269297,110022,09/29/2015,6,0,OnCurb,Alive,Good,Quercus coccinea,scarlet oak,1or2,Helpful,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,279 PLEASANT AVENUE,10029,New York,111,1,Manhattan,8,68,29,MN34,East Harlem North,1017800,New York,40.79419616,-73.9339099,1002549.624,228630.9286,8.0,178.0,1053021.0,1017080026.0
582374,228686,06/11/2016,15,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,1or2,,Damage,Volunteer,"Stones,WiresRope,BranchLights",Yes,No,No,Yes,No,No,Yes,No,No,1502 38 STREET,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK88,Borough Park,3022800,New York,40.63830256,-73.98104761,989509.9983,171827.7791,39.0,228.0,3125884.0,3053667501.0
420832,202894,11/03/2015,33,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,52 EUCLID AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3117602,New York,40.68737473,-73.87522739,1018853.592,189730.2259,37.0,117602.0,3090882.0,3041040052.0
566250,332780,05/26/2016,18,0,OffsetFromCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,220-006 121 AVENUE,11411,Cambria Heights,413,4,Queens,27,33,14,QN33,Cambria Heights,4061000,New York,40.68856986,-73.74320334,1055466.896,190245.3922,27.0,610.0,4276445.0,4128250057.0
229203,335504,09/16/2015,0,17,OnCurb,Stump,,,,,,,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,85-033 249 STREET,11426,Bellerose,413,4,Queens,23,33,11,QN43,Bellerose,4157101,New York,40.73225023,-73.71719179,1062629.223,206181.6061,23.0,157101.0,4175743.0,4086170008.0
462087,403578,11/17/2015,9,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,61 SOUTH AVENUE,10303,Staten Island,501,5,Staten Island,49,63,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5031902,New York,40.63843507,-74.16601474,938174.8139,171919.1493,49.0,31902.0,5028201.0,5012540048.0
556497,322721,05/05/2016,4,0,OnCurb,Alive,Good,Larix laricina,American larch,1or2,Helpful,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,248-008 41 AVENUE,11363,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4147900,New York,40.77188915,-73.74220866,1055653.413,220601.8899,19.0,1479.0,4169198.0,4081220025.0
316837,412272,10/13/2015,4,0,OnCurb,Alive,Fair,Prunus,cherry,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,327 LYNDALE AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5015602,New York,40.53528896,-74.1572495,940540.028,134335.9932,51.0,15602.0,5069181.0,5053480111.0
526435,411986,12/18/2015,3,0,OnCurb,Alive,Good,Acer,maple,1or2,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,125 SEGUINE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.52356025,-74.19955821,928769.941,130086.9111,51.0,198.0,5082819.0,5066770012.0
249851,201539,09/23/2015,4,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,,,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,394 HENDRIX STREET,11207,Brooklyn,305,3,Brooklyn,37,55,19,BK82,East New York,3115200,New York,40.67222495,-73.88931306,1014954.146,184205.4768,37.0,1152.0,3089109.0,3040100028.0
234771,228442,09/18/2015,25,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,510 OCEAN PARKWAY,11218,Brooklyn,312,3,Brooklyn,39,44,17,BK41,Kensington-Ocean Parkway,3048400,New York,40.63590182,-73.97302522,991736.7813,170953.708,39.0,484.0,3127185.0,3053990007.0
174067,230759,08/25/2015,0,5,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,191 EAST 17 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051200,New York,40.6462133,-73.96337474,994413.6742,174711.4325,40.0,512.0,3117589.0,3051210060.0
39995,318217,06/29/2015,9,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,117-045 122 STREET,11420,South Ozone Park,410,4,Queens,28,31,10,QN55,South Ozone Park,4084000,New York,40.67455633,-73.81649343,1035152.235,185088.7867,28.0,840.0,4448323.0,4117150018.0
587151,336882,06/15/2016,30,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,144-042 254 STREET,11422,Rosedale,413,4,Queens,31,29,10,QN05,Rosedale,4066000,New York,40.65769796,-73.73388993,1058083.926,179005.6371,31.0,660.0,4288814.0,4135850112.0
324140,336282,10/14/2015,21,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,76-015 249 STREET,11426,Bellerose,413,4,Queens,23,24,11,QN43,Bellerose,4157101,New York,40.7443754,-73.72174504,1061353.28,210595.1254,23.0,157101.0,4173796.0,4085000030.0
563009,333742,05/20/2016,4,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,207-015 109 AVENUE,11429,Queens Village,413,4,Queens,27,33,14,QN34,Queens Village,4051200,New York,40.70923182,-73.75035602,1053461.811,197767.3906,27.0,512.0,4233559.0,4109140029.0
325224,336211,10/14/2015,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,80-028 258 STREET,11004,Glen Oaks,413,4,Queens,23,24,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4157902,New York,40.74366287,-73.71268846,1063863.664,210343.6319,23.0,157902.0,4178015.0,4087130024.0
531879,103289,12/22/2015,3,0,OffsetFromCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,71 PIKE SLIP,10002,New York,103,1,Manhattan,1,65,26,MN27,Chinatown,1000800,New York,40.71002706,-73.9918903,986498.3249,197958.6025,1.0,6.0,1000000.0,1002487501.0
421430,202919,11/03/2015,4,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,551 RIDGEWOOD AVENUE,11208,Brooklyn,305,3,Brooklyn,37,54,18,BK83,Cypress Hills-City Line,3118202,New York,40.68646174,-73.86872654,1020656.992,189400.2305,37.0,118202.0,3091885.0,3041220001.0
708135,209252,09/11/2016,31,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,489 VAN SICKLEN STREET,11223,Brooklyn,315,3,Brooklyn,47,45,22,BK26,Gravesend,3038600,New York,40.5923862,-73.97558667,991030.2745,155099.6249,47.0,386.0,3193519.0,3071480048.0
